filename,chroma_stft_mean,spectral_centroid_mean,spectral_bandwidth_mean,rolloff_mean,zero_crossing_rate_mean,label,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,original_wav
60_-30_1.2__1-chunk_0001.wav,0.37980318,4197.620911148033,1662.0154737053713,5656.606820913462,0.3170823317307692,NO_drone,-734.9112,60.579056,12.197195,31.870098,5.225976,6.1495976,71.86211,29.38133,-74.94919,34.915394,27.77253,10.4271,-3.4101424,9.497278,-5.009802,5.315534,14.946618,4.113488,2.6938264,4.6746283,-1.2247542,2.8604581,9.14805,1.9847207,-1.936636,4.028379,60_-30_1.2__1.wav
45_-15_1.2__7-chunk_0000.wav,0.31377324,1566.141513812534,1635.367531971331,2868.8099254261365,0.077880859375,NO_drone,-652.2439,68.53324,134.0818,38.65012,-3.314286,29.81482,37.73108,29.183102,-40.842243,34.551193,-13.56256,22.231316,-19.374397,11.476172,-17.050434,12.261509,-2.5421972,8.641529,-7.928839,10.956095,-15.896363,10.999273,-4.2956295,7.90463,-7.2409577,6.577466,45_-15_1.2__7.wav
45_-15_1.2__7-chunk_0001.wav,0.49929258,2427.6937777551047,2144.9599006098915,4142.2705078125,0.15081380208333334,NO_drone,-726.19165,54.738255,107.44662,47.74443,11.342498,16.199509,19.101572,23.36875,-51.283203,19.811823,4.4131513,13.0368,-2.0715165,7.6419525,-9.93595,6.7016873,5.8969145,4.7124095,-1.5150317,9.431154,-10.123343,5.2321157,7.1224165,7.5334473,-0.8610951,5.3920116,45_-15_1.2__7.wav
75_-30_1.2__3-chunk_0000.wav,0.3138452,1638.1531253520866,1627.8799443019082,3109.100896661932,0.09776722301136363,NO_drone,-620.42737,67.97951,134.32631,47.396664,6.8464093,26.608889,31.625877,27.191977,-45.347305,23.678482,-4.533547,23.563494,-10.690698,11.454034,-29.237719,15.5781355,-7.9085407,9.49612,-12.4816675,8.879709,-15.100604,10.7796545,-5.0861173,12.184233,-9.433783,9.047111,75_-30_1.2__3.wav
75_-30_1.2__3-chunk_0001.wav,0.47150204,1851.019986742442,1704.1858992501545,3154.1656494140625,0.12666829427083334,NO_drone,-678.02594,61.0715,134.05943,58.930164,12.376938,29.052263,31.286642,19.797382,-48.217937,14.807081,-12.976214,22.126343,-13.604764,10.317041,-11.248039,16.38788,-1.5914598,9.527629,-2.474213,6.453895,-8.366258,10.746993,1.5717999,7.9806385,-3.8221514,8.035415,75_-30_1.2__3.wav
45_-15_1.2-chunk_0000.wav,0.62131906,4677.378296574131,3028.251944265171,8280.005992542614,0.3653342507102273,NO_drone,-418.9379,34.67512,22.733236,2.7693493,25.55249,3.7640438,8.457685,3.446049,-33.344795,3.0168622,1.8025075,2.8955088,-4.604388,3.8650146,-13.531597,3.034714,2.7944136,3.095867,-2.3543997,2.4421427,-13.364456,3.409801,0.81177294,3.2118342,-7.771359,3.359354,45_-15_1.2.wav
45_-15_1.2-chunk_0001.wav,0.6331854,4642.778899088125,3020.2883716696797,8232.779762961647,0.36572265625,NO_drone,-412.6326,7.1289606,22.587278,3.2316463,24.933252,2.804434,7.989471,3.2111342,-35.687737,3.5671098,0.2195945,2.734625,-6.2600675,2.8080533,-15.369443,3.793969,1.2466619,2.8751051,-4.371337,2.3389475,-14.297375,3.2790027,0.6645274,3.1525276,-8.72789,3.1843474,45_-15_1.2.wav
45_-15_1.2-chunk_0002.wav,0.6332591,3573.4279125328517,3089.7294075215223,7418.1884765625,0.15397135416666666,NO_drone,-683.65857,169.00525,50.95341,23.44213,25.929918,6.5876384,19.74638,7.787929,-12.617664,20.766659,3.931608,9.800513,-0.89898705,6.2565002,4.365492,10.700783,4.0607715,2.0225565,4.385233,4.162443,3.7786467,6.4610605,6.002216,5.000513,-1.1589808,9.884921,45_-15_1.2.wav
45_0_2.4_2-chunk_0000.wav,0.2775083,351.398279374014,1059.2944440442795,309.0504039417614,0.013594193892045454,NO_drone,-789.5805,23.72832,98.19559,11.147087,66.5498,7.588036,43.67129,5.581369,30.347387,6.0954623,22.058237,6.299924,17.194506,6.429502,14.614933,5.842966,12.078839,5.1098127,8.650336,4.975325,5.3087506,5.128045,2.2446804,4.668546,-0.8628462,3.6817431,45_0_2.4_2.wav
45_0_2.4_2-chunk_0001.wav,0.18434672,378.43877002553677,980.6988860504017,329.11543412642044,0.015580610795454546,NO_drone,-779.3853,54.450558,99.23203,9.335388,61.089462,8.971741,36.606396,4.6736045,21.703798,3.8666942,12.874273,4.305341,7.2644944,4.1836743,3.54752,4.1991053,-0.38183334,3.877632,-4.5811663,3.9084404,-7.297444,3.2289302,-7.8636785,2.5102143,-7.821782,2.7724988,45_0_2.4_2.wav
45_0_2.4_2-chunk_0002.wav,0.15714233,502.9195101243793,1076.862052969464,468.1024724786932,0.023093483664772728,NO_drone,-783.925,70.509674,88.45446,11.476911,50.274353,9.186053,28.463953,3.3733304,14.471546,3.6383865,5.0809274,3.623884,-1.5012074,3.0395148,-3.804735,3.955253,-6.195827,4.684656,-9.29283,5.407448,-12.898449,5.9591136,-15.932962,6.5935745,-18.584967,5.8078737,45_0_2.4_2.wav
45_0_2.4_2-chunk_0003.wav,0.14281313,603.3436154410177,1041.4793677254556,580.1730069247159,0.034235174005681816,NO_drone,-800.4623,65.403694,86.50849,11.777118,40.115616,8.873826,19.678902,6.493462,8.417219,6.952658,-1.4700043,6.854473,-10.906303,6.804783,-17.777348,7.207228,-22.607185,5.5471396,-23.230425,4.4872684,-20.095087,6.940749,-13.222956,9.2643585,-5.475068,9.76128,45_0_2.4_2.wav
45_0_2.4_2-chunk_0004.wav,0.1326326,790.0073750850411,1065.2555746452758,699.0950150923295,0.050614790482954544,NO_drone,-797.13513,59.52477,79.31528,16.0795,32.91179,8.982575,6.265402,7.757987,-10.239776,8.278824,-20.87565,5.592169,-24.584295,3.5012226,-18.070877,7.673907,-5.644463,13.8085985,8.386695,16.55105,19.324135,15.810558,24.896643,11.648223,23.883587,9.853412,45_0_2.4_2.wav
45_0_2.4_2-chunk_0005.wav,0.12796521,1018.0549938682201,1015.2823926669281,890.6915838068181,0.07477361505681818,NO_drone,-808.05994,53.57676,90.85096,19.42083,13.647186,12.571402,-13.373956,11.002754,-23.019705,5.9103785,-14.07941,9.54869,7.862514,16.772667,26.655834,13.433816,29.608253,10.45641,17.872774,18.419382,0.7022784,20.678064,-11.012125,16.484882,-13.0944,14.592964,45_0_2.4_2.wav
45_0_2.4_2-chunk_0006.wav,0.12869674,1550.1041091251923,1360.4941320667294,1357.5705788352273,0.11055131392045454,NO_drone,-815.1933,42.73762,81.61329,18.137247,-8.476166,14.736195,-11.958978,10.064203,-1.3009174,12.518505,26.878777,9.804628,24.366432,12.16371,3.4112265,16.7835,-14.19295,10.550321,-5.5356884,15.434759,5.55764,15.866886,17.025131,12.537968,8.795605,21.967669,45_0_2.4_2.wav
45_0_2.4_2-chunk_0007.wav,0.12671737,2166.7731687791825,1448.9471185972643,1967.8411310369318,0.16351873224431818,NO_drone,-821.7396,42.706795,61.609787,10.353818,-14.784199,17.949776,10.416357,10.541221,23.682276,4.6214924,18.03379,12.572216,-17.780256,9.529092,-1.6748452,14.911991,16.736422,9.164304,11.007703,13.308639,-5.5695896,12.530849,-4.995559,14.419108,8.586365,19.083601,45_0_2.4_2.wav
45_0_2.4_2-chunk_0008.wav,0.12769355,2923.2593031122765,1412.65190615211,2822.8071732954545,0.24149946732954544,NO_drone,-824.6709,37.010967,51.630386,7.646459,-5.909865,18.845829,32.165283,7.1951795,15.777582,8.619015,-9.568486,5.252247,4.076586,17.289742,21.51075,9.526757,-9.767179,9.710442,1.0472982,12.802575,12.340758,9.837396,5.3923655,19.702173,-7.9100795,14.419143,45_0_2.4_2.wav
45_0_2.4_2-chunk_0009.wav,0.12505895,4053.019602243097,751.6142374499207,4130.704567649148,0.35823197798295453,NO_drone,-821.84454,48.946934,43.25516,14.313017,5.624741,16.11337,40.883274,6.868373,-13.172754,9.542354,12.700906,16.237621,22.351429,11.433252,-13.101224,5.7496314,15.492829,17.018906,11.191842,17.928974,-9.67913,12.34902,14.636753,16.749195,3.3454208,21.076456,45_0_2.4_2.wav
45_0_2.4_2-chunk_0010.wav,0.277286,4055.656114004089,2354.265784955425,6422.8759765625,0.2589518229166667,NO_drone,-773.0878,99.61761,26.809204,39.922325,13.970853,15.243163,29.872505,11.862657,-21.97259,23.193678,25.703407,14.915809,-5.5942636,8.859669,1.0864294,3.0330844,9.334477,8.260276,-5.389879,6.855055,8.767046,2.3926764,4.683691,3.7757294,-1.6864572,3.519157,45_0_2.4_2.wav
60_-15_1.2-chunk_0000.wav,0.61471987,5291.172717343489,2974.4805896324506,8801.207386363636,0.44743208451704547,NO_drone,-389.26074,33.750088,-3.3894508,3.8356779,21.39208,4.3478484,15.550448,2.8401744,-30.85779,5.14646,-14.44563,4.102776,-1.8281041,3.3116684,-12.821558,4.674482,-2.7249944,2.7513466,-7.5362706,3.3323596,-16.681534,3.0920858,-0.5765505,4.227661,-14.204605,3.0750442,60_-15_1.2.wav
60_-15_1.2-chunk_0001.wav,0.5964663,5335.277972542537,2982.1729045891884,8870.945601029829,0.46290172230113635,NO_drone,-384.8259,8.132251,-3.8495147,3.230328,20.902256,3.270809,14.955573,3.138733,-29.326744,3.3265607,-12.924563,3.472035,-0.7576895,3.4473479,-11.705798,3.1525843,-1.0072675,4.0946407,-7.6211867,3.68756,-16.71148,3.150239,-0.47930032,3.524591,-14.588471,4.2307663,60_-15_1.2.wav
60_-15_1.2-chunk_0002.wav,0.6216147,3825.0476535851994,3076.971263528707,7652.6611328125,0.1688910590277778,NO_drone,-674.5651,180.11179,40.61537,32.997166,23.17261,7.005286,22.137379,5.9848027,-4.496705,11.654957,9.363612,8.058377,4.0303507,3.7629387,1.6985354,11.252298,1.5726215,2.9344392,2.5062525,6.875705,-0.24668163,7.1887655,1.820491,7.2629437,0.40590128,9.142002,60_-15_1.2.wav
90_-15_2.4__8-chunk_0000.wav,0.22103243,1408.626148732383,1588.585268209551,2689.6928267045455,0.06538529829545454,NO_drone,-642.0232,53.753487,120.76419,31.86831,-26.204096,25.54205,36.610695,27.100882,-32.690712,14.744034,-24.780169,13.461018,-28.361956,9.82786,-7.681692,15.657711,-10.543733,13.688363,-12.9286995,10.135449,-12.467074,8.867158,-14.1535425,6.868483,-9.953103,7.3873143,90_-15_2.4__8.wav
90_-15_2.4__8-chunk_0001.wav,0.4181764,2305.7584515552408,2090.818669482449,4387.521436737805,0.14778248856707318,NO_drone,-700.03546,70.88141,99.37956,41.2876,-10.013206,15.300861,30.559904,20.168474,-38.75122,21.254782,-7.8853564,10.231226,-16.647135,12.776036,-6.3016343,12.603044,-2.7178273,11.709806,-3.9137406,6.1375523,-6.039997,6.897457,-7.202773,7.0452247,-1.8534324,9.680639,90_-15_2.4__8.wav
45_-30_2.4_1-chunk_0000.wav,0.27470827,325.39099398805246,974.5140922778263,290.9429376775568,0.015025745738636364,NO_drone,-764.43286,9.254987,79.58415,10.305322,63.98612,6.691328,46.19037,6.084337,31.719683,6.2797465,22.446371,6.503087,17.493523,6.373331,14.805474,6.0727205,12.520362,5.8930883,9.7541895,5.7623906,6.5573683,5.3766093,3.3937197,4.7603025,0.63059545,4.0772333,45_-30_2.4_1.wav
45_-30_2.4_1-chunk_0001.wav,0.18196878,391.41834602214846,1022.4631961529923,311.49735884232956,0.015602805397727272,NO_drone,-787.84607,42.69921,101.982414,7.6585865,61.8983,7.0077925,35.25951,3.7883027,20.664299,3.2639894,11.716656,2.6867907,6.4013705,2.228191,3.0089622,2.5745847,0.51619905,3.1810248,-1.2100384,2.9209323,-2.5136786,2.8275733,-4.3142977,3.4232202,-6.04116,3.8181126,45_-30_2.4_1.wav
45_-30_2.4_1-chunk_0002.wav,0.15754977,533.0972356732156,1186.757474505256,398.6089533025568,0.023104580965909092,NO_drone,-797.46326,57.026146,99.31621,12.731945,48.708878,7.815432,28.111788,4.207917,15.365152,3.5958452,5.186013,3.7335463,-0.24800514,3.1782012,-1.9438752,4.0876017,-4.470564,2.9299247,-7.278803,4.107813,-10.141848,5.3897004,-12.4519415,5.954937,-14.9400625,5.398039,45_-30_2.4_1.wav
45_-30_2.4_1-chunk_0003.wav,0.14059377,570.0933176159347,1018.6543024664996,433.8451038707386,0.0341796875,NO_drone,-789.20624,54.66229,83.89091,23.809723,45.992302,4.6962447,23.27491,4.3716893,8.827399,4.862534,-1.1157073,6.427427,-9.985523,6.7758126,-16.798513,6.371357,-21.09053,4.3761635,-20.96072,3.7669652,-16.511185,5.782688,-9.925007,8.505029,-3.5788796,10.558037,45_-30_2.4_1.wav
45_-30_2.4_1-chunk_0004.wav,0.13292612,789.6894732510362,1072.862235189428,692.7329323508523,0.05064808238636364,NO_drone,-792.2863,66.17348,79.69146,22.611666,35.11372,11.926253,7.795427,10.503867,-9.265407,9.341812,-19.01705,6.530561,-22.286938,4.215274,-16.659286,7.7477646,-5.3353686,12.318985,7.793328,14.710467,18.693443,14.22769,24.705683,10.721178,24.389717,9.488119,45_-30_2.4_1.wav
45_-30_2.4_1-chunk_0005.wav,0.12977886,1044.2355813000358,1040.0647689266934,961.4085804332386,0.07467373934659091,NO_drone,-802.49475,55.645214,85.494415,15.476553,16.670301,15.518445,-15.960324,9.612863,-24.663103,5.850159,-15.657206,10.832389,6.0189824,16.23666,26.071898,13.073333,30.62722,12.358695,21.36693,19.054102,5.334038,21.141962,-8.095677,15.262365,-11.864549,12.9815235,45_-30_2.4_1.wav
45_-30_2.4_1-chunk_0006.wav,0.12830317,1545.9512920924228,1362.7151708234326,1360.0175337357955,0.11052911931818182,NO_drone,-823.035,33.71137,79.96717,19.204767,-7.953075,13.90757,-12.760606,9.662251,1.868507,14.443437,27.8455,8.002868,24.77539,11.306661,2.8524117,18.691622,-12.082303,9.557278,-4.530945,16.27443,8.690618,18.252316,18.601362,11.675953,10.11843,20.439959,45_-30_2.4_1.wav
45_-30_2.4_1-chunk_0007.wav,0.12975478,2166.0220718541063,1576.4667946591144,2176.076993075284,0.16340775923295456,NO_drone,-828.5074,25.00653,66.292694,5.135341,-11.447878,17.985497,11.457927,9.712526,25.876093,4.6149597,17.845768,13.639379,-13.111548,7.1906724,-0.9356617,13.681484,15.974332,7.791303,14.404362,12.786986,-2.4980967,11.0190325,-0.50759006,13.350397,9.936031,15.575501,45_-30_2.4_1.wav
45_-30_2.4_1-chunk_0008.wav,0.125791,2875.85414291865,1465.752716531886,2830.6374289772725,0.2408114346590909,NO_drone,-832.285,16.480686,57.52507,5.4401593,-4.191725,15.004449,30.522636,7.3542895,15.700861,9.214291,-8.262828,3.9356623,6.3522034,14.001752,21.532438,8.791802,-8.1301365,8.958012,2.594264,14.332856,14.018617,9.281285,8.757081,18.348171,-4.266289,13.209671,45_-30_2.4_1.wav
45_-30_2.4_1-chunk_0009.wav,0.12913343,3980.3085837857984,1105.6185208790187,4124.587180397727,0.356689453125,NO_drone,-832.99316,27.420103,49.068825,12.388728,7.8950214,6.609787,39.144127,6.392341,-11.589294,8.794212,12.242146,12.19523,17.631376,10.315009,-9.528061,5.1861997,11.860181,14.659492,11.935504,14.858027,-7.1981044,10.6663065,16.620089,14.378385,5.1393447,17.332426,45_-30_2.4_1.wav
45_-30_2.4_1-chunk_0010.wav,0.3256745,4016.181547599721,2343.5039300588433,6254.19921875,0.2758246527777778,NO_drone,-794.4377,70.47053,33.740166,30.643013,15.301122,13.803786,31.129564,9.614043,-21.884727,23.999418,24.864746,14.035234,-7.7941732,9.020946,3.4730613,4.06805,11.056585,6.6672378,-3.6770833,8.158824,7.497517,3.0168054,7.8853097,2.1559289,-3.3958962,6.6526475,45_-30_2.4_1.wav
75_-15_1.2__6-chunk_0000.wav,0.34782973,2514.70343631096,1913.3068407490255,4529.802911931818,0.14619584517045456,NO_drone,-644.14496,63.597706,89.76456,49.122746,-20.417175,29.89995,63.845158,28.554577,-23.531105,20.919302,-23.73398,32.941875,-35.355434,11.46829,10.119256,15.382464,-27.414366,10.870683,3.5202186,10.506476,-12.469979,12.906004,-13.547104,8.674515,12.882633,8.975954,75_-15_1.2__6.wav
75_-15_1.2__6-chunk_0001.wav,0.39012906,2216.41998354642,2288.045121281931,4568.484375,0.1323828125,NO_drone,-724.8446,54.253967,101.4212,35.477974,14.390458,18.184317,40.986835,15.945636,-14.931949,21.160133,-11.577624,14.1971655,-26.93191,11.968936,5.907492,13.998045,-19.96396,10.6971,5.817997,6.33912,-7.754718,14.577566,-8.016643,5.0580115,1.9905472,10.314178,75_-15_1.2__6.wav
90_0_2.4__8-chunk_0000.wav,0.24369563,1882.850076722409,1987.3611792205731,3752.6500355113635,0.07975630326704546,NO_drone,-622.7275,61.979923,98.846,33.79131,-19.11753,24.709898,39.875072,25.550034,-29.520353,14.966559,-7.498436,12.852598,-44.453724,12.4460745,7.955399,14.702633,-16.63027,14.664437,-11.045312,9.585444,-15.251336,9.429709,-13.696073,7.419762,0.8697918,6.3958526,90_0_2.4__8.wav
90_0_2.4__8-chunk_0001.wav,0.33167115,2868.887219150012,2200.4220959970853,5206.218518708882,0.21970086348684212,NO_drone,-663.893,60.28832,79.905945,41.94917,-8.983888,15.070348,32.348827,20.336615,-42.09159,20.196032,3.5351024,11.485161,-37.209507,12.885901,5.3923173,13.275007,-7.772028,13.088032,-2.1547866,6.3471656,-7.462534,7.481163,-11.221364,5.05799,7.941554,9.488237,90_0_2.4__8.wav
60_0_1.2_1-chunk_0000.wav,0.27111387,437.3185735102025,1260.6512309398097,292.41111061789775,0.013782848011363636,NO_drone,-801.8313,44.322372,120.98259,11.232162,60.288292,6.782352,42.269753,4.781574,26.688147,5.795094,18.003153,6.2770715,13.778602,5.9022145,11.199908,5.6263347,8.143225,5.316525,4.538559,5.6513314,0.6614554,5.473944,-1.8588226,6.378195,-4.6470475,6.6603723,60_0_1.2_1.wav
60_0_1.2_1-chunk_0001.wav,0.18121208,333.12821890395253,792.7684531778908,341.10551313920456,0.015636097301136364,NO_drone,-730.64075,57.86562,83.766655,15.064514,58.772903,9.696388,39.365932,6.0192018,22.666355,5.3142548,12.953521,5.4269295,7.863827,5.0956397,4.631165,5.172775,1.160712,5.008632,-2.5958407,4.75672,-5.6316967,4.0548835,-7.429593,3.907659,-8.499976,4.064322,60_0_1.2_1.wav
60_0_1.2_1-chunk_0002.wav,0.15524772,423.418119860057,858.160634168646,375.11818625710225,0.023193359375,NO_drone,-766.4729,56.473667,79.15647,14.073973,53.483536,10.1345625,31.720716,5.409447,14.020529,4.7211647,4.422913,3.2992554,-0.97213626,2.3477654,-3.3984873,2.624162,-6.4114437,2.1809676,-10.212185,2.8147023,-15.344992,4.5384603,-19.645525,6.2269173,-22.299276,5.965353,60_0_1.2_1.wav
60_0_1.2_1-chunk_0003.wav,0.13913319,520.9061565733745,843.2243989211045,425.7701526988636,0.0343017578125,NO_drone,-772.0168,39.747856,66.24415,22.170557,42.402905,5.418467,21.53058,3.4765272,5.8759127,4.34965,-4.4937706,6.0535884,-12.659257,7.872138,-20.019127,8.279542,-25.14364,6.6755724,-25.991009,4.9825873,-21.846193,6.3078084,-14.299476,8.341162,-5.736401,10.002699,60_0_1.2_1.wav
60_0_1.2_1-chunk_0004.wav,0.1324582,692.6532201835885,819.1205961938737,603.6637739701705,0.0506591796875,NO_drone,-787.19275,58.03518,77.74704,31.945162,32.782875,7.869271,5.494094,8.8575325,-12.568963,8.482646,-23.715498,7.2983804,-27.865324,4.2883987,-20.883862,8.369116,-6.6082153,15.054082,8.339889,16.785824,19.725252,15.091745,27.029413,11.896187,27.49792,10.533124,60_0_1.2_1.wav
60_0_1.2_1-chunk_0005.wav,0.13008855,1003.6802499406178,884.7574532288919,942.5670276988636,0.07490678267045454,NO_drone,-781.3061,59.378315,64.43426,27.960777,11.563593,15.875628,-18.61609,11.703075,-28.492414,5.6745076,-18.644457,12.632648,7.2120576,19.021215,29.421873,14.777715,31.615528,12.135349,17.734756,19.428522,0.45484248,22.162601,-13.530161,18.968039,-16.939173,17.654938,60_0_1.2_1.wav
60_0_1.2_1-chunk_0006.wav,0.13077636,1473.589295354094,1116.773712272282,1352.431973544034,0.11092862215909091,NO_drone,-814.35645,56.092606,71.54646,10.605777,-15.640496,16.138578,-17.781694,10.526815,0.9111323,15.237967,29.827553,9.627711,29.535717,13.296421,4.466959,19.728754,-15.382178,10.349819,-8.502268,18.803816,7.3774996,20.763065,19.107704,13.796714,9.378898,23.711454,60_0_1.2_1.wav
60_0_1.2_1-chunk_0007.wav,0.12674311,2059.3242726916424,1113.9697419384818,1929.4239390980113,0.16400701349431818,NO_drone,-818.9283,52.32415,55.779297,12.037365,-19.524683,18.172926,8.280947,11.344465,30.015013,7.777769,17.2952,12.569771,-17.547533,9.20499,-0.7925434,16.764557,22.77137,12.481682,12.09645,14.337326,-7.5632777,14.636209,-2.5841362,16.22438,10.346966,22.012836,60_0_1.2_1.wav
60_0_1.2_1-chunk_0008.wav,0.12532277,2939.4503387602776,1179.4299753968608,2808.614834872159,0.24262029474431818,NO_drone,-822.45844,46.032875,42.57195,7.6910663,-8.598835,18.067812,29.803705,5.52679,20.375887,7.6710367,-15.759222,5.719749,8.537274,19.184273,24.706114,13.572244,-10.401608,12.436158,-1.1855737,14.086871,14.564386,11.4237995,7.079245,21.052536,-8.483162,18.6089,60_0_1.2_1.wav
60_0_1.2_1-chunk_0009.wav,0.12586825,4086.5415313666076,768.7511084881203,4134.864390980114,0.3584872159090909,NO_drone,-828.7324,39.202614,36.953075,13.262721,3.5786223,9.2890215,36.228275,6.5194693,-12.729154,10.869372,10.916431,14.294955,22.190426,11.981604,-15.09708,5.6975265,14.949584,16.50181,9.377517,18.084711,-10.900455,12.60134,14.137365,16.896772,0.33182243,20.883913,60_0_1.2_1.wav
60_0_1.2_1-chunk_0010.wav,0.29789022,4242.192616051772,2378.0503695342604,6621.4599609375,0.2846137152777778,NO_drone,-773.2409,106.07563,21.598782,39.01216,13.4174,12.332103,23.891941,10.606647,-17.506441,18.89171,20.609089,10.279729,-5.7089825,9.670492,3.4011266,4.1277294,13.997524,4.8332715,-6.3568096,7.021325,2.745415,4.94435,6.085206,4.4546423,-6.509223,8.188917,60_0_1.2_1.wav
90_-30_2.4__3-chunk_0000.wav,0.34951597,1401.0444054546144,1672.360782003818,2724.6842817826705,0.07133345170454546,NO_drone,-676.41174,48.854523,151.8737,40.270477,8.756185,24.484083,12.177253,26.298906,-31.32719,21.019243,-7.0198436,21.617722,-13.090038,11.812899,-11.117951,13.473267,-10.525714,8.049484,-7.3723006,7.717813,-5.603913,10.458971,-3.4658659,12.295132,-3.319794,7.6661654,90_-30_2.4__3.wav
90_-30_2.4__3-chunk_0001.wav,0.46365455,1787.006639135351,1947.4081986726337,3619.918690557065,0.09281589673913043,NO_drone,-728.87366,58.196087,135.79163,56.130867,15.6344595,24.440315,8.679112,18.351194,-28.159117,15.625923,-15.433156,19.557777,-15.668217,11.423959,1.1817751,15.23091,-2.307989,10.621566,2.6843162,6.6100125,0.27730224,9.158961,3.4186375,7.1262956,1.337084,7.2693963,90_-30_2.4__3.wav
75_0_2.4__5-chunk_0000.wav,0.34307954,1559.5561152292312,1604.5297550956666,2670.6065784801135,0.08723588423295454,NO_drone,-660.9206,60.58772,139.77121,47.451782,-7.7538347,25.26223,30.9993,26.633965,-24.557495,21.69324,-17.466295,18.697412,-21.94705,9.2071085,-3.8496933,11.787126,-4.3189793,8.05967,-11.098906,7.137633,-7.5296674,15.519767,-8.43137,11.903536,-0.35499418,9.084358,75_0_2.4__5.wav
75_0_2.4__5-chunk_0001.wav,0.46268824,2516.0583332441556,1952.8411827651057,4152.139892578125,0.19228515625,NO_drone,-688.2841,56.792324,101.45784,61.980503,4.0672293,13.119865,39.13073,26.58683,-48.736023,17.616943,-9.776533,26.94516,-17.415949,16.621767,6.786065,9.827119,-2.9822078,12.808582,-5.6075106,9.092992,2.766148,6.301891,-2.9958448,4.0669827,0.35119286,5.4433155,75_0_2.4__5.wav
60_-15_1.2__7-chunk_0000.wav,0.30740848,1798.3267715261486,1725.9745891471377,3321.49658203125,0.08681418678977272,NO_drone,-630.5468,77.413826,120.018486,36.9795,-13.611987,30.992706,52.484924,31.197718,-41.039104,33.944534,-18.694044,21.684525,-18.638123,10.683575,-12.112994,10.288811,-4.7081966,8.442199,-9.271802,11.746509,-13.394004,12.048454,-5.358508,7.7251134,-5.2259774,6.104148,60_-15_1.2__7.wav
60_-15_1.2__7-chunk_0001.wav,0.4617176,3097.941984502293,2228.8217950023964,4890.1076096754805,0.23024338942307693,NO_drone,-737.49146,72.22399,71.74395,43.26827,8.31842,16.241776,37.78501,25.483982,-46.41221,17.379757,11.184412,19.022316,-0.48541978,8.645145,-8.08795,6.032515,6.9739537,7.320361,-1.9189214,7.4097724,-8.521055,4.9905114,8.538158,6.937714,-1.2076156,4.3308377,60_-15_1.2__7.wav
2min_white_noise-chunk_0000.wav,0.79147285,3834.675907243948,2214.1884405764645,6510.612903941761,0.3519509055397727,NO_drone,41.008137,6.3861556,96.09557,13.881801,-96.35813,12.913939,88.48759,12.83451,-80.102905,12.214684,68.58141,9.295829,-56.48971,8.622577,43.937057,5.9336696,-30.316986,4.7158628,18.583334,5.0529637,-7.1158786,3.3965328,-2.5270486,2.8711066,10.342627,2.5938327,2min_white_noise.wav
2min_white_noise-chunk_0001.wav,0.78542036,3814.7989206432535,2208.284767906255,6498.37812943892,0.3534490411931818,NO_drone,39.539616,4.8212886,99.0324,11.418561,-98.72947,10.382557,91.452446,9.717596,-82.106186,8.550601,71.11196,8.951177,-56.865902,4.8730597,45.57939,4.6744704,-31.642609,4.414234,20.388643,3.099902,-7.2967267,2.9184813,-1.3786403,3.2128043,9.530674,3.459278,2min_white_noise.wav
2min_white_noise-chunk_0002.wav,0.7852351,3825.990803947194,2217.452771758757,6522.113591974432,0.35240589488636365,NO_drone,40.159912,5.448219,98.58774,12.496715,-98.07494,11.836049,89.89315,11.346323,-81.345276,10.1341,71.072495,7.487766,-57.59401,8.613082,43.837086,6.0912,-30.458504,4.558914,20.840878,4.010335,-6.407432,3.1348796,-1.5326499,2.804459,10.756763,2.5802262,2min_white_noise.wav
2min_white_noise-chunk_0003.wav,0.79560924,3845.6073871769954,2217.395569660542,6528.720370205966,0.35383744673295453,NO_drone,40.345383,6.499916,96.3321,15.365546,-96.65646,14.128153,89.4653,12.979042,-79.99817,12.112213,69.031425,12.150582,-57.5584,8.253542,44.290977,7.9686666,-31.32149,4.6194825,17.878382,4.56355,-7.896678,3.4925725,-2.0875018,3.0891843,9.478522,3.5120404,2min_white_noise.wav
2min_white_noise-chunk_0004.wav,0.79480255,3841.0887752818717,2215.35632390605,6515.262118252841,0.3571222478693182,NO_drone,40.883213,6.385325,96.490845,14.170305,-95.55893,12.964143,90.48913,13.605942,-79.52501,11.281724,68.99523,10.3879385,-57.37712,8.021949,43.754135,8.303656,-30.70414,4.624788,18.067314,4.9972625,-7.179064,3.221146,-3.2982333,2.7450216,9.706859,3.3322182,2min_white_noise.wav
