filename,chroma_stft_mean,spectral_centroid_mean,spectral_bandwidth_mean,rolloff_mean,zero_crossing_rate_mean,label,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,original_wav
sweep_more-chunk_0004.wav,0.52628374,3611.2322903247946,2841.009958666438,6962.076083096591,0.18475896661931818,drone,-142.43312,37.115463,17.096127,10.771944,-29.937004,9.545572,10.560143,5.9694347,0.889955,5.4273753,22.779478,4.873949,-0.33433172,5.609223,17.565544,3.2742612,10.182171,5.5494766,15.354119,2.637954,8.999038,4.26896,9.112477,2.8547542,5.0762143,4.742253,sweep_more.wav
sweep_more-chunk_0005.wav,0.48820668,3513.7348319720627,2891.1721757281066,6966.969992897727,0.13348943536931818,drone,-105.842865,9.487189,14.103373,4.6018586,-28.699688,6.2405624,11.867737,4.197121,-0.9233122,2.9412084,20.458616,4.5159607,0.027844435,3.4457552,20.196741,3.0455365,11.719799,3.9075758,17.660032,3.3194575,6.623447,4.032091,14.424026,3.8627057,6.5720325,3.22402,sweep_more.wav
sweep_more-chunk_0006.wav,0.44953772,3717.3583342997545,2872.474042382451,7167.864990234375,0.18296120383522727,drone,-119.495415,8.682248,9.64301,6.885976,-24.725971,4.663852,12.655267,6.5376916,-2.814206,5.628177,21.01597,6.0573735,0.07712304,5.269847,21.31654,5.45736,8.950306,4.494577,17.605944,3.5874355,7.236198,3.8582447,12.978031,4.897824,5.060016,3.7426662,sweep_more.wav
sweep_more-chunk_0007.wav,0.6046857,3077.5438993486355,2965.20109652895,6752.616743607955,0.063232421875,drone,-110.88732,11.523016,18.152905,4.3876534,-24.433075,6.406582,11.302311,6.988001,2.865096,5.4253445,23.79389,4.5494094,1.8178394,3.993651,23.404451,4.45371,11.251771,4.452665,16.799364,2.8156497,4.7586603,2.9701838,12.119181,3.7408917,6.2380176,5.10235,sweep_more.wav
sweep_more-chunk_0008.wav,0.60112774,3201.7483361121635,2853.0756844670295,6587.936678799716,0.14813787286931818,drone,-101.92256,23.934992,18.87687,22.207111,-17.983028,17.642117,17.849205,14.762905,5.379597,9.478058,22.900688,5.0193872,1.966734,5.252117,19.595293,4.5695505,9.518567,4.9379015,15.237899,5.0714355,7.8331833,4.032706,15.217117,5.2421513,8.164879,3.8824446,sweep_more.wav
sweep_more-chunk_0009.wav,0.78931564,1613.212910755032,2422.1206669372777,4019.1234241832385,0.024702592329545456,drone,-105.05309,42.424095,55.26918,38.128628,5.77819,31.09781,32.79731,14.543127,15.6911125,9.782833,34.172512,5.8116446,10.224837,5.5246477,24.0023,5.128265,17.189617,6.383759,15.9152,7.282369,6.412395,5.655357,12.876713,5.564582,14.086526,4.778018,sweep_more.wav
sweep_more-chunk_0010.wav,0.66701275,2388.475310252307,2751.62917171276,5567.311789772727,0.03501198508522727,drone,-90.14495,24.210089,27.031487,22.281813,-14.989834,14.09725,24.2997,5.0375595,3.4031792,7.3164835,26.871984,5.016335,5.201676,4.672381,23.868896,7.4553947,13.471534,6.9088416,14.63262,4.8063784,9.377291,4.2871003,13.579594,4.559358,9.486533,4.016642,sweep_more.wav
sweep_more-chunk_0011.wav,0.808692,1090.8546502005045,2115.760380324458,2470.2009721235795,0.008067737926136364,drone,-171.73222,39.746986,66.12368,38.850803,8.477545,19.62529,37.95354,10.143441,28.183882,8.6145115,34.173725,7.4463367,5.0440407,7.6951323,22.304398,6.6211796,21.574284,6.1543283,13.799523,5.731071,12.122132,6.4360275,11.53645,4.875623,11.0542145,3.78333,sweep_more.wav
sweep_more-chunk_0012.wav,0.75463736,1467.138139362333,2261.449670280146,3448.7382368607955,0.018943093039772728,drone,-101.90695,18.643536,64.86664,41.6987,-1.4970078,27.462616,40.711746,14.440136,19.324823,9.430557,35.882748,6.6406846,11.038804,5.468494,22.999031,5.891946,14.363087,5.217668,14.528845,5.185361,9.791312,4.7974124,10.462528,4.6799674,8.652474,3.8385196,sweep_more.wav
sweep_more-chunk_0013.wav,0.7767322,575.3040897733197,1513.3739525707824,807.0057262073864,0.004716352982954545,drone,-161.42857,60.54721,113.16277,28.658297,37.407413,13.804806,52.238136,8.44779,25.68543,11.102569,31.64718,6.616766,5.58234,6.448894,22.322548,4.3720613,18.47002,6.0507646,8.889359,4.456235,8.363633,5.6881943,8.022486,3.8630846,9.694203,4.984648,sweep_more.wav
sweep_more-chunk_0014.wav,0.786264,1026.506807145035,2029.4318977170585,2388.4726784446025,0.009421608664772728,drone,-145.32217,23.028418,70.39367,35.96999,4.3514934,24.023026,46.786293,11.854466,23.571943,6.7470818,40.560097,5.3461733,15.813995,4.2014065,25.094152,6.9732633,17.934343,6.3087974,16.42415,5.6673036,14.259473,6.410622,12.989746,5.805457,12.446769,5.2513328,sweep_more.wav
sweep_more-chunk_0015.wav,0.7774754,459.0246474418361,1396.4530050495162,361.1705433238636,0.004660866477272727,drone,-242.81248,62.87733,102.72535,46.064655,36.59757,19.36161,51.795166,7.6894436,32.96765,10.777873,38.404053,7.863143,9.947349,6.851676,22.44275,7.5329313,22.945024,10.735265,12.364997,6.212793,11.06395,7.9450126,11.04036,4.2328496,14.574448,5.50773,sweep_more.wav
sweep_more-chunk_0016.wav,0.78254455,636.5614099180077,1677.9492137839545,830.0071022727273,0.007834694602272728,drone,-234.59352,36.5687,75.7185,32.404156,17.28637,17.999807,56.92487,10.38385,31.731932,6.250648,43.502945,8.688301,19.964548,5.717868,26.275593,7.377666,20.311552,6.9940143,16.495293,6.277701,13.75019,4.4703298,11.728974,3.4408374,13.431186,4.8156343,sweep_more.wav
sweep_more-chunk_0017.wav,0.79299676,570.7552009481383,1422.655946422717,967.7706631747159,0.005293412642045455,drone,-278.90182,67.42441,102.10718,43.79383,38.555714,23.75569,49.132557,13.293138,32.22722,13.253696,35.446846,9.227366,11.856805,6.76249,23.393242,7.3033648,21.879494,8.049248,10.683961,5.1043916,9.506417,4.963392,9.574656,4.3792734,12.409979,5.0945473,sweep_more.wav
sweep_more-chunk_0018.wav,0.74818754,1204.7746102560457,2038.3361655687188,2644.668856534091,0.017922141335227272,drone,-319.85135,44.808575,59.137768,37.514416,9.71235,28.130579,45.073765,20.148363,26.740839,11.781638,36.274277,11.652654,13.745206,7.219399,24.558153,7.4532814,23.642591,6.1369786,14.595946,6.864272,14.734679,5.8266773,11.593025,4.287494,13.813084,4.8135486,sweep_more.wav
sweep_more-chunk_0019.wav,0.6516827,1787.1730022298364,2259.6072457213145,3724.999445134943,0.04249156605113636,drone,-341.4965,43.048584,45.57757,45.48856,8.420974,27.615541,39.01143,14.994536,20.612291,9.810196,29.131447,9.157877,11.898221,7.143715,22.125158,6.90491,16.963621,8.154684,12.96944,5.1399484,6.9462924,4.2515817,9.884942,5.537974,10.913184,7.3037705,sweep_more.wav
sweep_more-chunk_0020.wav,0.7122018,2041.6725220671726,2493.4748241966013,4543.261163884943,0.04356800426136364,drone,-351.04935,30.064667,39.23059,29.3647,2.6722398,21.91311,32.3306,16.71865,19.569756,13.07311,30.173937,11.535516,9.266615,8.158746,21.945162,6.825938,17.837017,8.0344,15.691028,5.6716785,8.213096,4.6410317,12.871627,5.4444733,11.565123,6.330856,sweep_more.wav
sweep_more-chunk_0021.wav,0.80951005,710.5105904806531,1759.9578198789625,1186.0390403053977,0.006325461647727273,drone,-335.9474,20.248947,63.348557,25.285707,22.98557,18.793602,53.681137,14.333253,40.585075,11.281047,44.57943,8.811753,18.80501,4.941772,28.426207,6.5154514,19.008879,6.3903556,20.54376,5.5291047,11.4371605,4.7268395,11.597651,3.3806407,11.63332,3.4273522,sweep_more.wav
sweep_more-chunk_0022.wav,0.6831458,2759.994284276597,2879.0047122091582,6242.181951349432,0.06690562855113637,drone,-364.15454,15.712475,14.898166,18.060667,-22.986378,12.677121,20.610725,11.23417,8.179833,6.8673453,24.341017,5.8530903,4.0358124,5.873034,22.065002,5.2487254,15.598096,3.8929014,20.924526,5.133926,10.7057495,4.6603804,15.131682,4.442518,9.95848,4.163826,sweep_more.wav
